Mundia,local,visitante,Link,Pais,Jugador,Tarjeta,minuto
Mundial 1986,México,AlemaniaOccidental,/partidos/1986_mexico_alemania_occidental.php,México,Quirarte_Fernando,amarilla,27
Mundial 1986,México,AlemaniaOccidental,/partidos/1986_mexico_alemania_occidental.php,AlemaniaOccidental,Allofs_Klaus,amarilla,27
Mundial 1986,México,AlemaniaOccidental,/partidos/1986_mexico_alemania_occidental.php,AlemaniaOccidental,Foerster_Karl-Heinz,amarilla,56
Mundial 1986,México,AlemaniaOccidental,/partidos/1986_mexico_alemania_occidental.php,AlemaniaOccidental,Berthold_Thomas,Roja,71
Mundial 1986,México,AlemaniaOccidental,/partidos/1986_mexico_alemania_occidental.php,México,De_Carlos,amarilla,75
Mundial 1986,México,AlemaniaOccidental,/partidos/1986_mexico_alemania_occidental.php,México,Servin_Raul,amarilla,83
Mundial 1986,México,AlemaniaOccidental,/partidos/1986_mexico_alemania_occidental.php,AlemaniaOccidental,Matthaeus_Lothar,amarilla,86
Mundial 1986,México,AlemaniaOccidental,/partidos/1986_mexico_alemania_occidental.php,México,Sánchez_Hugo,amarilla,94
Mundial 1986,México,AlemaniaOccidental,/partidos/1986_mexico_alemania_occidental.php,México,Aguirre_Javier,Roja,71
Mundial 1986,Argentina,Inglaterra,/partidos/1986_argentina_inglaterra.php,Inglaterra,Fenwick_Terry,amarilla,9
Mundial 1986,Argentina,Inglaterra,/partidos/1986_argentina_inglaterra.php,Argentina,Batista_Sergio,amarilla,60
Mundial 1986,Bélgica,España,/partidos/1986_belgica_espana.php,Bélgica,Demol_Stephane,amarilla,24
Mundial 1986,Bélgica,España,/partidos/1986_belgica_espana.php,España,Tomas,amarilla,39
Mundial 1986,Bélgica,España,/partidos/1986_belgica_espana.php,España,Maria_Ramon,amarilla,44
Mundial 1986,Bélgica,España,/partidos/1986_belgica_espana.php,Bélgica,Grun_Georges,amarilla,115
Mundial 1986,Argentina,Bélgica,/partidos/1986_argentina_belgica.php,Bélgica,Veyt_Daniel,amarilla,27
Mundial 1986,Argentina,Bélgica,/partidos/1986_argentina_belgica.php,Argentina,Valdano_Jorge,amarilla,33
Mundial 1986,AlemaniaOccidental,Francia,/partidos/1986_alemania_occidental_francia.php,AlemaniaOccidental,Magath_Felix,amarilla,59
Mundial 1986,AlemaniaOccidental,Francia,/partidos/1986_alemania_occidental_francia.php,Francia,Fernandez_Luis,amarilla,89
Mundial 1986,Bélgica,Francia,/partidos/1986_belgica_francia.php,Bélgica,Pfaff_Jean-Marie,amarilla,63
Mundial 1986,Argentina,AlemaniaOccidental,/partidos/1986_argentina_alemania_occidental.php,Argentina,Maradona_Diego,amarilla,17
Mundial 1986,Argentina,AlemaniaOccidental,/partidos/1986_argentina_alemania_occidental.php,AlemaniaOccidental,Matthaeus_Lothar,amarilla,21
Mundial 1986,Argentina,AlemaniaOccidental,/partidos/1986_argentina_alemania_occidental.php,AlemaniaOccidental,Briegel_Hans-Peter,amarilla,62
Mundial 1986,Argentina,AlemaniaOccidental,/partidos/1986_argentina_alemania_occidental.php,Argentina,Olarticoechea_Julio,amarilla,77
Mundial 1986,Argentina,AlemaniaOccidental,/partidos/1986_argentina_alemania_occidental.php,Argentina,Enrique_Hector,amarilla,81
Mundial 1986,Argentina,AlemaniaOccidental,/partidos/1986_argentina_alemania_occidental.php,Argentina,Pumpido_Nery,amarilla,85
Mundial 1982,Argentina,Bélgica,/partidos/1982_argentina_belgica.php,Bélgica,Millecamps_Luc,amarilla,50
Mundial 1982,Argentina,Bélgica,/partidos/1982_argentina_belgica.php,Argentina,Bertoni_Daniel,amarilla,55
Mundial 1982,Italia,Polonia,/partidos/1982_italia_polonia.php,Italia,Marini_Giampiero,amarilla,1
Mundial 1982,Italia,Polonia,/partidos/1982_italia_polonia.php,Polonia,Boniek_Zbigniew,amarilla,10
Mundial 1982,Italia,Polonia,/partidos/1982_italia_polonia.php,Italia,Scirea_Gaetano,amarilla,47
Mundial 1982,Perú,Camerún,/partidos/1982_peru_camerun.php,Camerún,Nkono_Thomas,amarilla,80
Mundial 1982,Hungría,ElSalvador,/partidos/1982_hungria_el_salvador.php,Hungría,Fazekas_Laszlo,amarilla,32
Mundial 1982,Hungría,ElSalvador,/partidos/1982_hungria_el_salvador.php,Hungría,Nyilasi_Tibor,amarilla,
Mundial 1982,AlemaniaOccidental,Argelia,/partidos/1982_alemania_occidental_argelia.php,AlemaniaOccidental,Hrubesch_Horst,amarilla,57
Mundial 1982,AlemaniaOccidental,Argelia,/partidos/1982_alemania_occidental_argelia.php,Argelia,Madjer_Rabah,amarilla,83
Mundial 1982,Inglaterra,Francia,/partidos/1982_inglaterra_francia.php,Inglaterra,Butcher_Terry,amarilla,34
Mundial 1982,Yugoslavia,IrlandadelNorte,/partidos/1982_yugoslavia_irlanda_del_norte.php,Selección,Jugador,Minutos,y
Mundial 1982,Yugoslavia,IrlandadelNorte,/partidos/1982_yugoslavia_irlanda_del_norte.php,IrlandadelNorte,Whiteside_Norman,amarilla,
Mundial 1982,Chile,Austria,/partidos/1982_chile_austria.php,Austria,Degeorgi_Josef,amarilla,12
Mundial 1982,Chile,Austria,/partidos/1982_chile_austria.php,Chile,Garrido_Lizardo,amarilla,29
Mundial 1982,Chile,Austria,/partidos/1982_chile_austria.php,Austria,Hattenberger_Roland,amarilla,66
Mundial 1982,Italia,Perú,/partidos/1982_italia_peru.php,Italia,Tardelli_Marco,amarilla,52
Mundial 1982,Italia,Perú,/partidos/1982_italia_peru.php,Perú,Duarte_Jaime,amarilla,76
Mundial 1982,Bélgica,ElSalvador,/partidos/1982_belgica_el_salvador.php,ElSalvador,Osorto_Francisco,amarilla,17
Mundial 1982,Bélgica,ElSalvador,/partidos/1982_belgica_el_salvador.php,ElSalvador,Fagoaga_Ramon,amarilla,74
Mundial 1982,Polonia,Camerún,/partidos/1982_polonia_camerun.php,Polonia,Palasz_Andrzej,amarilla,34
Mundial 1982,Polonia,Camerún,/partidos/1982_polonia_camerun.php,Camerún,Aoudou_Ibrahim,amarilla,40
Mundial 1982,Polonia,Camerún,/partidos/1982_polonia_camerun.php,Camerún,Milla_Roger,amarilla,80
Mundial 1982,Inglaterra,Checoslovaquia,/partidos/1982_inglaterra_checoslovaquia.php,Checoslovaquia,Chaloupka_Pavel,amarilla,40
Mundial 1982,España,Yugoslavia,/partidos/1982_espana_yugoslavia.php,Yugoslavia,Stojkovic_Nenad,amarilla,35
Mundial 1982,España,Yugoslavia,/partidos/1982_espana_yugoslavia.php,Yugoslavia,Sljivo_Edhem,amarilla,78
Mundial 1982,España,Yugoslavia,/partidos/1982_espana_yugoslavia.php,España,Zamora_Jesus,amarilla,80
Mundial 1982,España,Yugoslavia,/partidos/1982_espana_yugoslavia.php,España,Gordillo_Rafael,amarilla,87
Mundial 1982,AlemaniaOccidental,Chile,/partidos/1982_alemania_occidental_chile.php,Chile,Dubo_Rodolfo,amarilla,11
Mundial 1982,AlemaniaOccidental,Chile,/partidos/1982_alemania_occidental_chile.php,Chile,Gamboa_Miguel,amarilla,29
Mundial 1982,Argelia,Austria,/partidos/1982_argelia_austria.php,Argelia,Mansouri_Faouzi,amarilla,67
Mundial 1982,Francia,Kuwait,/partidos/1982_francia_kuwait.php,Kuwait,Al_Abdulaziz,amarilla,30
Mundial 1982,Francia,Kuwait,/partidos/1982_francia_kuwait.php,Francia,Amoros_Manuel,amarilla,68
Mundial 1982,Francia,Kuwait,/partidos/1982_francia_kuwait.php,Kuwait,Matar_Fathi,amarilla,85
Mundial 1982,Bélgica,Hungría,/partidos/1982_belgica_hungria.php,Bélgica,Pfaff_Jean-Marie,amarilla,65
Mundial 1982,Bélgica,Hungría,/partidos/1982_belgica_hungria.php,Bélgica,Meeuws_Walter,amarilla,79
Mundial 1982,URSS,Escocia,/partidos/1982_urss_escocia.php,Escocia,Souness_Graeme,amarilla,5
Mundial 1982,Polonia,Perú,/partidos/1982_polonia_peru.php,Perú,Velasquez_Jose,amarilla,31
Mundial 1982,Italia,Camerún,/partidos/1982_italia_camerun.php,Selección,Jugador,Minutos,y
Mundial 1982,Italia,Camerún,/partidos/1982_italia_camerun.php,Camerún,Ndjeya_Rene,amarilla,36
Mundial 1982,Italia,Camerún,/partidos/1982_italia_camerun.php,Italia,Antognoni_Giancarlo,amarilla,36
Mundial 1982,Argentina,ElSalvador,/partidos/1982_argentina_el_salvador.php,ElSalvador,Osorto_Francisco,amarilla,20
Mundial 1982,Argentina,ElSalvador,/partidos/1982_argentina_el_salvador.php,ElSalvador,Ramirez_Luis,amarilla,26
Mundial 1982,Argentina,ElSalvador,/partidos/1982_argentina_el_salvador.php,Argentina,Olguin_Jorge,amarilla,31
Mundial 1982,Argentina,ElSalvador,/partidos/1982_argentina_el_salvador.php,Argentina,Gallego_Americo,amarilla,44
Mundial 1982,Argentina,ElSalvador,/partidos/1982_argentina_el_salvador.php,ElSalvador,Recinos_Carlos,amarilla,45
Mundial 1982,Francia,Checoslovaquia,/partidos/1982_francia_checoslovaquia.php,Francia,Amoros_Manuel,amarilla,47
Mundial 1982,Francia,Checoslovaquia,/partidos/1982_francia_checoslovaquia.php,Checoslovaquia,Panenka_Antonin,amarilla,75
Mundial 1982,Francia,Checoslovaquia,/partidos/1982_francia_checoslovaquia.php,Checoslovaquia,Vizek_Ladislav,Roja,71
Mundial 1982,Honduras,Yugoslavia,/partidos/1982_honduras_yugoslavia.php,Yugoslavia,Krmpotic_Zlatko,amarilla,81
Mundial 1982,Honduras,Yugoslavia,/partidos/1982_honduras_yugoslavia.php,Honduras,Maradiaga_Ramon,amarilla,85
Mundial 1982,Honduras,Yugoslavia,/partidos/1982_honduras_yugoslavia.php,Honduras,Yearwood_Gilberto,Roja,71
Mundial 1982,Argelia,Chile,/partidos/1982_argelia_chile.php,Chile,Letelier_Juan,amarilla,
Mundial 1982,IrlandadelNorte,España,/partidos/1982_irlanda_del_norte_espana.php,España,Juanito,amarilla,20
Mundial 1982,IrlandadelNorte,España,/partidos/1982_irlanda_del_norte_espana.php,IrlandadelNorte,Hamilton_Billy,amarilla,41
Mundial 1982,IrlandadelNorte,España,/partidos/1982_irlanda_del_norte_espana.php,IrlandadelNorte,Mcilroy_Sam,amarilla,42
Mundial 1982,IrlandadelNorte,España,/partidos/1982_irlanda_del_norte_espana.php,IrlandadelNorte,Donaghy_Mal,Roja,71
Mundial 1982,AlemaniaOccidental,Austria,/partidos/1982_alemania_occidental_austria.php,Austria,Hintermaier_Reinhold,amarilla,32
Mundial 1982,AlemaniaOccidental,Austria,/partidos/1982_alemania_occidental_austria.php,Austria,Schachner_Walter,amarilla,32
Mundial 1982,Inglaterra,Kuwait,/partidos/1982_inglaterra_kuwait.php,Inglaterra,Mariner_Paul,amarilla,43
Mundial 1982,Inglaterra,Kuwait,/partidos/1982_inglaterra_kuwait.php,Kuwait,Fajah_Naim,amarilla,44
Mundial 1982,Austria,Francia,/partidos/1982_austria_francia.php,Austria,Obermayer_Erich,amarilla,60
Mundial 1982,Polonia,Bélgica,/partidos/1982_polonia_belgica.php,Polonia,Smolarek_Wlodimierz,amarilla,48
Mundial 1982,AlemaniaOccidental,Inglaterra,/partidos/1982_alemania_occidental_inglaterra.php,AlemaniaOccidental,Stielike_Uli,amarilla,68
Mundial 1982,Italia,Argentina,/partidos/1982_italia_argentina.php,Italia,Gentile_Claudio,amarilla,1
Mundial 1982,Italia,Argentina,/partidos/1982_italia_argentina.php,Italia,Rossi_Paolo,amarilla,15
Mundial 1982,Italia,Argentina,/partidos/1982_italia_argentina.php,Argentina,Kempes_Mario,amarilla,32
Mundial 1982,Italia,Argentina,/partidos/1982_italia_argentina.php,Argentina,Maradona_Diego,amarilla,35
Mundial 1982,Italia,Argentina,/partidos/1982_italia_argentina.php,Argentina,Ardiles_Osvaldo,amarilla,39
Mundial 1982,Italia,Argentina,/partidos/1982_italia_argentina.php,Argentina,Gallego_Americo,Roja,71
Mundial 1982,Bélgica,URSS,/partidos/1982_belgica_urss.php,URSS,Bessonov_Vladimir,amarilla,
Mundial 1982,Austria,IrlandadelNorte,/partidos/1982_austria_irlanda_del_norte.php,Austria,Pichler_Andy,amarilla,86
Mundial 1982,AlemaniaOccidental,España,/partidos/1982_alemania_occidental_espana.php,España,Alexanko_Jose,amarilla,9
Mundial 1982,AlemaniaOccidental,España,/partidos/1982_alemania_occidental_espana.php,España,Antonio_Jose,amarilla,83
Mundial 1982,AlemaniaOccidental,España,/partidos/1982_alemania_occidental_espana.php,España,Sanchez_Jose,amarilla,84
Mundial 1982,AlemaniaOccidental,España,/partidos/1982_alemania_occidental_espana.php,AlemaniaOccidental,Briegel_Hans-Peter,amarilla,84
Mundial 1982,AlemaniaOccidental,España,/partidos/1982_alemania_occidental_espana.php,AlemaniaOccidental,Fischer_Klaus,amarilla,
Mundial 1982,Argentina,Brasil,/partidos/1982_argentina_brasil.php,Argentina,Passarella_Daniel,amarilla,33
Mundial 1982,Argentina,Brasil,/partidos/1982_argentina_brasil.php,Brasil,Peres_Waldir,amarilla,77
Mundial 1982,Argentina,Brasil,/partidos/1982_argentina_brasil.php,Brasil,Falcao,amarilla,85
Mundial 1982,Argentina,Brasil,/partidos/1982_argentina_brasil.php,Argentina,Maradona_Diego,Roja,71
Mundial 1982,Francia,IrlandadelNorte,/partidos/1982_francia_irlanda_del_norte.php,Francia,Tigana_Jean,amarilla,57
Mundial 1982,Francia,IrlandadelNorte,/partidos/1982_francia_irlanda_del_norte.php,IrlandadelNorte,Hamilton_Billy,amarilla,59
Mundial 1982,Polonia,URSS,/partidos/1982_polonia_urss.php,Polonia,Buncol_Andrzej,amarilla,65
Mundial 1982,Polonia,URSS,/partidos/1982_polonia_urss.php,URSS,Borovski_Sergei,amarilla,87
Mundial 1982,Polonia,URSS,/partidos/1982_polonia_urss.php,Polonia,Boniek_Zbigniew,amarilla,88
Mundial 1982,Polonia,URSS,/partidos/1982_polonia_urss.php,URSS,Baltacha_Sergei,amarilla,90
Mundial 1982,Polonia,URSS,/partidos/1982_polonia_urss.php,URSS,Chivadze_Aleksandr,amarilla,
Mundial 1982,Italia,Brasil,/partidos/1982_italia_brasil.php,Italia,Gentile_Claudio,amarilla,13
Mundial 1982,Italia,Brasil,/partidos/1982_italia_brasil.php,Italia,Oriali_Gabriele,amarilla,78
Mundial 1982,España,Inglaterra,/partidos/1982_espana_inglaterra.php,Inglaterra,Wilkins_Ray,amarilla,15
Mundial 1982,AlemaniaOccidental,Francia,/partidos/1982_alemania_occidental_francia.php,Francia,Giresse_Alain,amarilla,35
Mundial 1982,AlemaniaOccidental,Francia,/partidos/1982_alemania_occidental_francia.php,Francia,Genghini_Bernard,amarilla,40
Mundial 1982,AlemaniaOccidental,Francia,/partidos/1982_alemania_occidental_francia.php,AlemaniaOccidental,Foerster_Bernd,amarilla,46
Mundial 1982,Polonia,Italia,/partidos/1982_polonia_italia.php,Polonia,Majewski_Stefan,amarilla,43
Mundial 1982,Polonia,Italia,/partidos/1982_polonia_italia.php,Polonia,Zmuda_Wladyslaw,amarilla,51
Mundial 1982,Polonia,Italia,/partidos/1982_polonia_italia.php,Polonia,Smolarek_Wlodimierz,amarilla,57
Mundial 1982,Polonia,Italia,/partidos/1982_polonia_italia.php,Italia,Collovati_Fulvio,amarilla,57
Mundial 1982,Polonia,Francia,/partidos/1982_polonia_francia.php,Polonia,Buncol_Andrzej,amarilla,62
Mundial 1982,Polonia,Francia,/partidos/1982_polonia_francia.php,Polonia,Wojcicki_Roman,amarilla,71
Mundial 1982,Polonia,Francia,/partidos/1982_polonia_francia.php,Francia,Soler_Gerard,amarilla,79
Mundial 1982,Italia,AlemaniaOccidental,/partidos/1982_italia_alemania_occidental.php,Italia,Conti_Bruno,amarilla,31
Mundial 1982,Italia,AlemaniaOccidental,/partidos/1982_italia_alemania_occidental.php,AlemaniaOccidental,Dremmler_Wolfgang,amarilla,61
Mundial 1982,Italia,AlemaniaOccidental,/partidos/1982_italia_alemania_occidental.php,Italia,Oriali_Gabriele,amarilla,73
Mundial 1982,Italia,AlemaniaOccidental,/partidos/1982_italia_alemania_occidental.php,AlemaniaOccidental,Stielike_Uli,amarilla,73
Mundial 1982,Italia,AlemaniaOccidental,/partidos/1982_italia_alemania_occidental.php,AlemaniaOccidental,Littbarski_Pierre,amarilla,88
Mundial 1978,Italia,Francia,/partidos/1978_italia_francia.php,Italia,Tardelli_Marco,amarilla,35
Mundial 1978,Italia,Francia,/partidos/1978_italia_francia.php,Francia,Platini_Michel,amarilla,60
Mundial 1978,Italia,Francia,/partidos/1978_italia_francia.php,Francia,Michel_Henri,amarilla,
Mundial 1978,Argentina,Hungría,/partidos/1978_argentina_hungria.php,Hungría,Nyilasi_Tibor,amarilla,21
Mundial 1978,Argentina,Hungría,/partidos/1978_argentina_hungria.php,Hungría,Torocsik_Andras,amarilla,48
Mundial 1978,Argentina,Hungría,/partidos/1978_argentina_hungria.php,Argentina,Passarella_Daniel,amarilla,77
Mundial 1978,Argentina,Hungría,/partidos/1978_argentina_hungria.php,Hungría,Torocsik_Andras,Roja,71
Mundial 1978,Argentina,Hungría,/partidos/1978_argentina_hungria.php,Hungría,Nyilasi_Tibor,Roja,71
Mundial 1978,Holanda,Irán,/partidos/1978_holanda_iran.php,Irán,Eskandarian_Andranik,amarilla,
Mundial 1978,Perú,Escocia,/partidos/1978_peru_escocia.php,Perú,Velasquez_Jose,amarilla,19
Mundial 1978,Suecia,Brasil,/partidos/1978_suecia_brasil.php,Brasil,Oscar,amarilla,
Mundial 1978,Argentina,Francia,/partidos/1978_argentina_francia.php,Francia,Six_Didier,amarilla,88
Mundial 1978,Italia,Hungría,/partidos/1978_italia_hungria.php,Hungría,Zombori_Sandor,amarilla,26
Mundial 1978,Italia,Hungría,/partidos/1978_italia_hungria.php,Hungría,Martos_Gyozo,amarilla,64
Mundial 1978,AlemaniaOccidental,México,/partidos/1978_alemania_occidental_mexico.php,AlemaniaOccidental,Bonhof_Rainer,amarilla,
Mundial 1978,AlemaniaOccidental,México,/partidos/1978_alemania_occidental_mexico.php,México,Vasquez_Arturo,amarilla,
Mundial 1978,Brasil,España,/partidos/1978_brasil_espana.php,España,Leal_Eugenio,amarilla,
Mundial 1978,Holanda,Perú,/partidos/1978_holanda_peru.php,Holanda,Van_Rene,amarilla,25
Mundial 1978,Holanda,Perú,/partidos/1978_holanda_peru.php,Perú,Munante_Juan,amarilla,
Mundial 1978,Escocia,Irán,/partidos/1978_escocia_iran.php,Irán,Eskandarian_Andranik,amarilla,
Mundial 1978,AlemaniaOccidental,Túnez,/partidos/1978_alemania_occidental_tunez.php,AlemaniaOccidental,Mueller_Hansi,amarilla,
Mundial 1978,AlemaniaOccidental,Túnez,/partidos/1978_alemania_occidental_tunez.php,Túnez,Dhiab_Tarek,amarilla,
Mundial 1978,Italia,Argentina,/partidos/1978_italia_argentina.php,Italia,Benetti_Romeo,amarilla,60
Mundial 1978,Perú,Irán,/partidos/1978_peru_iran.php,Irán,Nazari_Hassan,amarilla,60
Mundial 1978,Escocia,Holanda,/partidos/1978_escocia_holanda.php,Escocia,Gemmill_Archie,amarilla,
Mundial 1978,España,Suecia,/partidos/1978_espana_suecia.php,Suecia,Borg_Hasse,amarilla,37
Mundial 1978,Brasil,Perú,/partidos/1978_brasil_peru.php,Perú,Velasquez_Jose,amarilla,75
Mundial 1978,Brasil,Perú,/partidos/1978_brasil_peru.php,Brasil,Dinamite_Roberto,amarilla,80
Mundial 1978,Argentina,Polonia,/partidos/1978_argentina_polonia.php,Polonia,Maculewicz_Henryk,amarilla,75
Mundial 1978,Argentina,Polonia,/partidos/1978_argentina_polonia.php,Argentina,Gallego_Americo,amarilla,80
Mundial 1978,Polonia,Perú,/partidos/1978_polonia_peru.php,Perú,Quiroga_Ramon,amarilla,89
Mundial 1978,Polonia,Perú,/partidos/1978_polonia_peru.php,Polonia,Boniek_Zbigniew,amarilla,
Mundial 1978,Polonia,Perú,/partidos/1978_polonia_peru.php,Perú,Manzo_Rodolfo,amarilla,
Mundial 1978,Polonia,Perú,/partidos/1978_polonia_peru.php,Polonia,Gorgon_Jerzy,amarilla,
Mundial 1978,Argentina,Brasil,/partidos/1978_argentina_brasil.php,Brasil,Chicao,amarilla,45
Mundial 1978,Argentina,Brasil,/partidos/1978_argentina_brasil.php,Argentina,Villa_Ricardo,amarilla,48
Mundial 1978,Argentina,Brasil,/partidos/1978_argentina_brasil.php,Brasil,Edinho,amarilla,67
Mundial 1978,Argentina,Brasil,/partidos/1978_argentina_brasil.php,Brasil,Zico,amarilla,74
Mundial 1978,AlemaniaOccidental,Holanda,/partidos/1978_alemania_occidental_holanda.php,Holanda,Van_Willy,amarilla,6
Mundial 1978,AlemaniaOccidental,Holanda,/partidos/1978_alemania_occidental_holanda.php,Holanda,Nanninga_Dick,Roja,71
Mundial 1978,AlemaniaOccidental,Holanda,/partidos/1978_alemania_occidental_holanda.php,Holanda,Nanninga_Dick,amarilla,88
Mundial 1978,AlemaniaOccidental,Holanda,/partidos/1978_alemania_occidental_holanda.php,AlemaniaOccidental,Maier_Sepp,amarilla,
Mundial 1978,Brasil,Polonia,/partidos/1978_brasil_polonia.php,Brasil,Mendonca_Jorge,amarilla,50
Mundial 1978,Brasil,Polonia,/partidos/1978_brasil_polonia.php,Brasil,Cerezo_Toninho,amarilla,53
Mundial 1978,Holanda,Italia,/partidos/1978_holanda_italia.php,Holanda,Rep_Johnny,amarilla,35
Mundial 1978,Holanda,Italia,/partidos/1978_holanda_italia.php,Italia,Benetti_Romeo,amarilla,40
Mundial 1978,Holanda,Italia,/partidos/1978_holanda_italia.php,Holanda,Haan_Arie,amarilla,50
Mundial 1978,Holanda,Italia,/partidos/1978_holanda_italia.php,Italia,Cabrini_Antonio,amarilla,65
Mundial 1978,Holanda,Italia,/partidos/1978_holanda_italia.php,Italia,Tardelli_Marco,amarilla,70
Mundial 1978,Austria,AlemaniaOccidental,/partidos/1978_austria_alemania_occidental.php,Austria,Prohaska_Herbert,amarilla,
Mundial 1978,Austria,AlemaniaOccidental,/partidos/1978_austria_alemania_occidental.php,AlemaniaOccidental,Abramczik_Ruediger,amarilla,
Mundial 1978,Austria,AlemaniaOccidental,/partidos/1978_austria_alemania_occidental.php,Austria,Sara_Robert,amarilla,
Mundial 1978,Argentina,Perú,/partidos/1978_argentina_peru.php,Perú,Quesada_Alfredo,amarilla,36
Mundial 1978,Argentina,Perú,/partidos/1978_argentina_peru.php,Perú,Velasquez_Jose,amarilla,48
Mundial 1978,Brasil,Italia,/partidos/1978_brasil_italia.php,Brasil,Nelinho,amarilla,35
Mundial 1978,Brasil,Italia,/partidos/1978_brasil_italia.php,Brasil,Batista,amarilla,44
Mundial 1978,Brasil,Italia,/partidos/1978_brasil_italia.php,Italia,Gentile_Claudio,amarilla,72
Mundial 1978,Argentina,Holanda,/partidos/1978_argentina_holanda.php,Holanda,Krol_Ruud,amarilla,15
Mundial 1978,Argentina,Holanda,/partidos/1978_argentina_holanda.php,Argentina,Ardiles_Osvaldo,amarilla,40
Mundial 1978,Argentina,Holanda,/partidos/1978_argentina_holanda.php,Argentina,Larrosa_Omar,amarilla,93
Mundial 1978,Argentina,Holanda,/partidos/1978_argentina_holanda.php,Holanda,Suurbier_Wim,amarilla,94
Mundial 1978,Argentina,Holanda,/partidos/1978_argentina_holanda.php,Holanda,Neeskens_Johan,amarilla,96
Mundial 1974,Brasil,Yugoslavia,/partidos/1974_brasil_yugoslavia.php,Selección,Jugador,Minutos,y
Mundial 1974,Brasil,Yugoslavia,/partidos/1974_brasil_yugoslavia.php,Yugoslavia,Oblak_Branko,amarilla,17
