Link,Nombre,FechaNac,LugarNac,Posicion,NoCamiseta,altura,apodo,web,seleccion
/jugadores/francis_ryan.php,Ryan_Francis,10deenerode1908,,Delantero,-,,,, Estados Unidos
/jugadores/tony_sanneh.php,Sanneh_Tony,01dejuniode1971,,Defensor,22,188mts,,, Estados Unidos
/jugadores/phil_slone.php,Slone_Phil,20deenerode1907,,Mediocampista,-,,,, Estados Unidos
/jugadores/juergen_sommer.php,Sommer_Juergen,27defebrerode1969,,Arquero,12y16,,,, Estados Unidos
/jugadores/michael_sorber.php,Sorber_Michael,14demayode1971,,Mediocampista,16,,,, Estados Unidos
/jugadores/ed_souza.php,Souza_Ed,22deseptiembrede1921,,Delantero,-,,,, Estados Unidos
/jugadores/john_souza.php,Souza_John,12dejuliode1920,,Mediocampista,-,,,, Estados Unidos
/jugadores/jonathan_spector.php,Spector_Jonathan,01demarzode1986,,Defensor,2,183mts,,, Estados Unidos
/jugadores/earnie_stewart.php,Stewart_Earnie,28demarzode1969,,Delantero_Mediocampista,8,175mts,,, Estados Unidos
/jugadores/john_stollmeyer.php,Stollmeyer_John,25deoctubrede1962,,Mediocampista,14,,,, Estados Unidos
/jugadores/christopher_sullivan.php,Sullivan_Christopher,18deabrilde1965,,Delantero,9,,,, Estados Unidos
/jugadores/francisco_torres.php,Torres_Francisco,29deoctubrede1987,,Mediocampista,16,168mts,,, Estados Unidos
/jugadores/ralph_tracey.php,Tracey_Ralph,23dediciembrede1904,,Defensor,-,,,, Estados Unidos
/jugadores/steve_trittschuh.php,Trittschuh_Steve,24deabrilde1965,,Defensor,2,,,, Estados Unidos
/jugadores/david_vanole.php,Vanole_David,06defebrerode1963,,Arquero,22,,,, Estados Unidos
/jugadores/frank_vaughn.php,Vaughn_Frank,18defebrerode1902,,Defensor,-,,,, Estados Unidos
/jugadores/peter_vermes.php,Vermes_Peter,21denoviembrede1966,,Delantero,10,,,, Estados Unidos
/jugadores/frank_wallace.php,Wallace_Frank,15dejuliode1922,,Delantero,-,,,, Estados Unidos
/jugadores/roy_wegerle.php,Wegerle_Roy,19demarzode1964,,Delantero_Mediocampista,10y7,,,, Estados Unidos
/jugadores/michael_windischmann.php,Windischmann_Michael,06dediciembrede1965,,Defensor,5,,,, Estados Unidos
/jugadores/adam_wolanin.php,Wolanin_Adam,13denoviembrede1919,,Delantero,-,,,, Estados Unidos
/jugadores/josh_wolff.php,Wolff_Josh,25defebrerode1977,,Delantero,15y16,175mts,,, Estados Unidos
/jugadores/chris_wondolowski.php,Wondolowski_Chris,28dejuliode1983,,Delantero,18,185mts,,, Estados Unidos
/jugadores/alexander_wood.php,Wood_Alexander,12dejuniode1907,,Defensor,-,,,, Estados Unidos
/jugadores/eric_wynalda.php,Wynalda_Eric,09dejuniode1969,,Delantero,11,,,, Estados Unidos
/jugadores/deandre_yedlin.php,Yedlin_DeAndre,09dejuliode1993,,Defensor,2,173mts,,, Estados Unidos
/jugadores/graham_zusi.php,Zusi_Graham,18deagostode1986,,Mediocampista,19,178mts,,, Estados Unidos
/jugadores/claude_abbes.php,Abbes_Claude,24demayode1927,,Arquero,3y1,,,, Francia
/jugadores/eric_abidal.php,Abidal_Eric,11deseptiembrede1979,,Defensor,3,18mts,,, Francia
/jugadores/joseph_alcazar.php,Alcazar_Joseph,15dejuniode1911,,Delantero,-,,,, Francia
/jugadores/manuel_amoros.php,Amoros_Manuel,01defebrerode1962,,Defensor,2,,,, Francia
/jugadores/nouma_andoire.php,Andoire_Nouma,19demarzode1908,,Defensor,-,,,, Francia
/jugadores/nicolas_anelka.php,Anelka_Nicolas,14demarzode1979,,Delantero,21,185mts,,, Francia
/jugadores/alphonse_areola.php,Areola_Alphonse,27defebrerode1993,,Arquero,23,195mts,,, Francia
/jugadores/marcel_artelesa.php,Artelesa_Marcel,02dejuliode1938,,Mediocampista,2,,,, Francia
/jugadores/alfred_aston.php,Aston_Alfred,16demayode1912,,Delantero,-,,,, Francia
/jugadores/marcel_aubour.php,Aubour_Marcel,17dejuniode1940,,Arquero,1,,,, Francia
/jugadores/william_ayache.php,Ayache_William,10deenerode1961,,Defensor,3,,,, Francia
/jugadores/edmond_baraffe.php,Baraffe_Edmond,19deoctubrede1942,,Delantero,3,,,, Francia
/jugadores/dominique_baratelli.php,Baratelli_Dominique,26dediciembrede1947,,Arquero,1,,,, Francia
/jugadores/fabien_barthez.php,Barthez_Fabien,28dejuniode1971,,Arquero,16,182mts,,, Francia
/jugadores/jean_bastien.php,Bastien_Jean,21dejuniode1915,,Mediocampista,-,,,, Francia
/jugadores/dominique_bathenay.php,Bathenay_Dominique,13defebrerode1954,,Mediocampista,9,,,, Francia
/jugadores/joel_bats.php,Bats_Joel,04deenerode1957,,Arquero,1,,,, Francia
/jugadores/patrick_battiston.php,Battiston_Patrick,12demarzode1957,,Defensor,2_3y4,,,, Francia
/jugadores/georges_beaucourt.php,Beaucourt_Georges,15deabrilde1912,,Defensor,-,,,, Francia
/jugadores/bruno_bellone.php,Bellone_Bruno,14demarzode1962,,Delantero,15y16,,,, Francia
/jugadores/raymond_bellot.php,Bellot_Raymond,06deseptiembrede1929,,Delantero,14,,,, Francia
/jugadores/abdel_kader_ben_bouali.php,BenBouali_AbdelKader,25deoctubrede1912,,Defensor,-,,,, Francia
/jugadores/abdelaziz_ben_tifour.php,Ben-Tifour_Abdelaziz,25dejuliode1927,,Mediocampista,15,,,, Francia
/jugadores/karim_benzema.php,Benzema_Karim,19dediciembrede1987,Lyon_Francia,Delantero,10,187mts,,, Francia
/jugadores/marc_berdoll.php,Berdoll_Marc,06deabrilde1953,,Delantero,14,,,, Francia
/jugadores/philippe_bergeroo.php,Bergeroo_Philippe,13deenerode1954,,Arquero,21,,,, Francia
/jugadores/jean_paul_bertrand_demanes.php,Bertrand-Demanes_Jean-Paul,13demayode1952,,Arquero,21,,,, Francia
/jugadores/michel_bibard.php,Bibard_Michel,30denoviembrede1958,,Defensor,5,,,, Francia
/jugadores/guillaume_bieganski.php,Bieganski_Guillaume,03denoviembrede1932,,Defensor,8,,,, Francia
/jugadores/laurent_blanc.php,Blanc_Laurent,19denoviembrede1965,,Defensor,5,19mts,,, Francia
/jugadores/alain_boghossian.php,Boghossian_Alain,27deoctubrede1970,,Mediocampista,14,185mts,,, Francia
/jugadores/joseph_bonnel.php,Bonnel_Joseph,04deenerode1939,,Mediocampista,4,,,, Francia
/jugadores/bernard_bosquier.php,Bosquier_Bernard,19dejuniode1942,,Defensor,5,,,, Francia
/jugadores/maxime_bossis.php,Bossis_Maxime,26dejuniode1955,,Defensor,3_4y6,,,, Francia
/jugadores/jean_alain_boumsong.php,Boumsong_Jean-Alain,14dediciembrede1979,,Defensor,2,19mts,,, Francia
/jugadores/francois_bourbotte.php,Bourbotte_Francois,24defebrerode1913,,Defensor,-,,,, Francia
/jugadores/francois_bracci.php,Bracci_Francois,03denoviembrede1951,,Defensor,5,,,, Francia
/jugadores/stephan_bruey.php,Bruey_Stephan,01dediciembrede1932,,Delantero,15,,,, Francia
/jugadores/michel_brusseaux.php,Brusseaux_Michel,19demarzode1913,,Delantero,-,,,, Francia
/jugadores/robert_budzynski.php,Budzynski_Robert,21demayode1940,,Defensor,6,,,, Francia
/jugadores/yohan_cabaye.php,Cabaye_Yohan,14deenerode1986,,Mediocampista,6,175mts,,, Francia
/jugadores/remy_cabella.php,Cabella_Remy,08demarzode1990,,Mediocampista,7,172mts,,, Francia
/jugadores/vincent_candela.php,Candela_Vincent,24deoctubrede1973,,Defensor,2,18mts,,, Francia
/jugadores/marcel_capelle.php,Capelle_Marcel,11dediciembrede1904,,Defensor,-,,,, Francia
/jugadores/georges_carnus.php,Carnus_Georges,13deagostode1942,,Arquero,21,,,, Francia
/jugadores/cedric_carrasso.php,Carrasso_Cedric,30dediciembrede1981,,Arquero,23,187mts,,, Francia
/jugadores/jean_castaneda.php,Castaneda_Jean,20demarzode1957,,Arquero,21,,,, Francia
/jugadores/hector_cazenave.php,Cazenave_Hector,01deenerode1914,,Defensor,-,,,, Francia
/jugadores/augustin_chantrel.php,Chantrel_Augustin,11denoviembrede1906,,Mediocampista,-,,,, Francia
/jugadores/lionel_charbonnier.php,Charbonnier_Lionel,25deoctubrede1966,,Arquero,22,181mts,,, Francia
/jugadores/bernard_chiarelli.php,Chiarelli_Bernard,24defebrerode1934,,Mediocampista,8,,,, Francia
/jugadores/pascal_chimbonda.php,Chimbonda_Pascal,21defebrerode1979,,Defensor,21,182mts,,, Francia
/jugadores/andre_chorda.php,Chorda_Andre,20defebrerode1938,,Defensor,7,,,, Francia
/jugadores/philippe_christanval.php,Christanval_Philippe,31deagostode1978,,Defensor,5,185mts,,, Francia
/jugadores/djibril_cisse.php,Cisse_Djibril,12deagostode1981,,Delantero,9,182mts,,, Francia
/jugadores/gael_clichy.php,Clichy_Gael,26dejuliode1985,,Defensor,22,181mts,,, Francia
/jugadores/dominique_colonna.php,Colonna_Dominique,04deseptiembrede1928,,Arquero,2,,,, Francia
/jugadores/nestor_combin.php,Combin_Nestor,29dediciembrede1940,,Delantero,8,,,, Francia
/jugadores/didier_couecou.php,Couecou_Didier,25dejuliode1944,,Delantero,9,,,, Francia
/jugadores/gregory_coupet.php,Coupet_Gregory,31dediciembrede1972,,Arquero,23,181mts,,, Francia
/jugadores/alain_couriol.php,Couriol_Alain,24deoctubrede1958,,Delantero,16,,,, Francia
/jugadores/roger_courtois.php,Courtois_Roger,30demayode1912,,Delantero,-,,,, Francia
/jugadores/antoine_cuissard.php,Cuissard_Antoine,19dejuliode1924,,Mediocampista,9,,,, Francia
/jugadores/christian_dalger.php,Dalger_Christian,19dediciembrede1949,,Delantero,16,,,, Francia
/jugadores/julien_darui.php,Darui_Julien,16defebrerode1916,,Arquero,-,,,, Francia
/jugadores/hector_de_bourgoing.php,DeBourgoing_Hector,23dejuliode1934,,Delantero,10,,,, Francia
/jugadores/gabriel_de_michele.php,DeMichele_Gabriel,06demarzode1941,,Defensor,11,,,, Francia
/jugadores/mathieu_debuchy.php,Debuchy_Mathieu,28dejuliode1985,,Defensor,2,176mts,,, Francia
/jugadores/robert_defosse.php,Defosse_Robert,16dejuniode1909,,Arquero,-,,,, Francia
/jugadores/edmond_delfour.php,Delfour_Edmond,01denoviembrede1907,,Delantero_Mediocampista,-,,,, Francia
/jugadores/celestin_delmer.php,Delmer_Celestin,15defebrerode1907,,Mediocampista,-,,,, Francia
/jugadores/ousmane_dembele.php,Dembele_Ousmane,15demayode1997,,Delantero,11,178mts,,, Francia
/jugadores/rene_dereuddre.php,Dereuddre_Rene,22dejuniode1930,,Delantero,16,,,, Francia
/jugadores/marcel_desailly.php,Desailly_Marcel,07deseptiembrede1968,,Defensor,8,184mts,,, Francia
/jugadores/didier_deschamps.php,Deschamps_Didier,15deoctubrede1968,,Mediocampista,7,174mts,,, Francia
/jugadores/vikash_dhorasoo.php,Dhorasoo_Vikash,10deoctubrede1973,,Mediocampista,8,168mts,,, Francia
/jugadores/laurent_di_lorto.php,DiLorto_Laurent,01deenerode1909,,Arquero,-,,,, Francia
/jugadores/abou_diaby.php,Diaby_Abou,11demayode1986,,Mediocampista,19,188mts,,, Francia
/jugadores/raoul_diagne.php,Diagne_Raoul,10denoviembrede1910,,Defensor,-,,,, Francia
/jugadores/alou_diarra.php,Diarra_Alou,15dejuliode1981,,Mediocampista,18,19mts,,, Francia
/jugadores/lucas_digne.php,Digne_Lucas,20dejuliode1993,,Defensor,17,178mts,,, Francia
/jugadores/bernard_diomede.php,Diomede_Bernard,23deenerode1974,,Mediocampista,13,17mts,,, Francia
/jugadores/jean_djorkaeff.php,Djorkaeff_Jean,27deoctubrede1939,,Defensor,12,,,, Francia
/jugadores/youri_djorkaeff.php,Djorkaeff_Youri,09demarzode1968,,Mediocampista,6,179mts,,, Francia
/jugadores/yvon_douis.php,Douis_Yvon,16demayode1935,,Delantero,16,,,, Francia
/jugadores/dominique_dropsy.php,Dropsy_Dominique,09dediciembrede1951,,Arquero,22,,,, Francia
/jugadores/christophe_dugarry.php,Dugarry_Christophe,24demarzode1972,,Delantero,21,188mts,,, Francia
/jugadores/jean_luc_ettori.php,Ettori_Jean-Luc,29dejuliode1955,,Arquero,22,,,, Francia
/jugadores/patrice_evra.php,Evra_Patrice,15demayode1981,,Defensor,13y3,171mts,,, Francia
/jugadores/nabil_fekir.php,Fekir_Nabil,18dejuliode1993,,Delantero,18,173mts,,, Francia
/jugadores/luis_fernandez.php,Fernandez_Luis,02deoctubrede1959,,Mediocampista,9,,,, Francia
/jugadores/jean_marc_ferreri.php,Ferreri_Jean-Marc,26dediciembrede1962,,Mediocampista,11,,,, Francia
/jugadores/just_fontaine.php,Fontaine_Just,18deagostode1933,,Delantero,17,,,, Francia
/jugadores/louis_gabrillargues.php,Gabrillargues_Louis,16dejuniode1914,,Mediocampista,-,,,, Francia
/jugadores/william_gallas.php,Gallas_William,17deagostode1977,,Defensor,5,181mts,,, Francia
/jugadores/bernard_genghini.php,Genghini_Bernard,18deenerode1958,,Mediocampista,9y13,,,, Francia
/jugadores/lazare_gianessi.php,Gianessi_Lazare,09denoviembrede1925,,Defensor,4,,,, Francia
/jugadores/andre_pierre_gignac.php,Gignac_AndrePierre,05dediciembrede1985,,Delantero,11,187mts,,, Francia
/jugadores/rene_girard.php,Girard_Rene,04deabrilde1954,,Mediocampista,11,,,, Francia
/jugadores/alain_giresse.php,Giresse_Alain,02deseptiembrede1952,,Mediocampista,12,,,, Francia
/jugadores/olivier_giroud.php,Giroud_Olivier,30deseptiembrede1986,,Delantero,9,192mts,,, Francia
/jugadores/gael_givet.php,Givet_Gael,09deoctubrede1981,,Defensor,17,181mts,,, Francia
/jugadores/leon_glovacki.php,Glovacki_Leon,19defebrerode1928,,Delantero,17,,,, Francia
/jugadores/philippe_gondet.php,Gondet_Philippe,17demayode1942,,Delantero,13,,,, Francia
/jugadores/joseph_gonzalez.php,Gonzalez_Joseph,19defebrerode1907,,Defensor,-,,,, Francia
/jugadores/yoann_gourcuff.php,Gourcuff_Yoann,11dejuliode1986,,Mediocampista,8,185mts,,, Francia
/jugadores/sidney_govou.php,Govou_Sidney,27dejuliode1979,,Delantero,9y10,175mts,,, Francia
/jugadores/antoine_griezmann.php,Griezmann_Antoine,21demarzode1991,Macon_Francia,Delantero_Mediocampista,11y7,176mts,,, Francia
/jugadores/jacques_grimonpon.php,Grimonpon_Jacques,30dejuliode1925,,Defensor,5,,,, Francia
/jugadores/jean_marc_guillou.php,Guillou_Jean-Marc,20dediciembrede1945,,Mediocampista,10,,,, Francia
/jugadores/stephane_guivarch.php,Guivarch_Stephane,06deseptiembrede1970,,Delantero,9,185mts,,, Francia
/jugadores/gerard_hausser.php,Hausser_Gerard,18demarzode1939,,Delantero,14,,,, Francia
/jugadores/oscar_heisserer.php,Heisserer_Oscar,18dejuliode1914,,Mediocampista,-,,,, Francia
/jugadores/thierry_henry.php,Henry_Thierry,17deagostode1977,,Delantero,12,188mts,,, Francia
/jugadores/yves_herbert.php,Herbert_Yves,17deagostode1945,,Mediocampista,15,,,, Francia
/jugadores/robert_herbin.php,Herbin_Robert,30demarzode1939,,Mediocampista,16,,,, Francia
/jugadores/lucas_hernandez.php,Hernandez_Lucas,14defebrerode1996,,Defensor,21,183mts,,, Francia
/jugadores/kazimir_hnatow.php,Hnatow_Kazimir,09deenerode1929,,Mediocampista,9,,,, Francia
